City,Resource,Year,Month,Usage
Kangar,Water,2022,7,7692.36
Kangar,Water,2022,8,7345.71
Kangar,Water,2022,9,9102.02
Kangar,Water,2022,10,8230.28
Kangar,Water,2022,11,8634.72
Kangar,Water,2022,12,8875.82
Kangar,Water,2023,1,8145.93
Kangar,Water,2023,2,8720.48
Kangar,Water,2023,3,8368.76
Kangar,Water,2023,4,8500.52
Kangar,Water,2023,5,8625.16
Kangar,Water,2023,6,7733.67
Kangar,Water,2023,7,8398.7
Kangar,Water,2023,8,7950.31
Kangar,Water,2023,9,8496.36
Kangar,Water,2023,10,8417.66
Kangar,Water,2023,11,8896.91
Kangar,Water,2023,12,8782.39
Kangar,Water,2024,1,7528.92
Kangar,Water,2024,2,8817.85
Kangar,Water,2024,3,9113.95
Kangar,Water,2024,4,7656.82
Kangar,Water,2024,5,8110.96
Kangar,Water,2024,6,8731.9
Kangar,Water,2024,7,8135.82
Kangar,Water,2024,8,8263.63
Kangar,Water,2024,9,8139.33
Kangar,Water,2024,10,8149.17
Kangar,Water,2024,11,8485.45
Kangar,Water,2024,12,9249.99
Kangar,Water,2025,1,8245.21
Kangar,Water,2025,2,7612.03
Kangar,Water,2025,3,8964.62
Kangar,Electricity,2020,1,20930.86
Kangar,Electricity,2020,2,18260.26
Kangar,Electricity,2020,3,23528.03
Kangar,Electricity,2020,4,19770.59
Kangar,Electricity,2020,5,20561.95
Kangar,Electricity,2020,6,23072.12
Kangar,Electricity,2020,7,19257.06
Kangar,Electricity,2020,8,18890.42
Kangar,Electricity,2020,9,20761.51
Kangar,Electricity,2020,10,20698.8
Kangar,Electricity,2020,11,18985.24
Kangar,Electricity,2020,12,22013.09
Kangar,Electricity,2021,1,20852.13
Kangar,Electricity,2021,2,21807.09
Kangar,Electricity,2021,3,21139.38
Kangar,Electricity,2021,4,19515.3
Kangar,Electricity,2021,5,20670.03
Kangar,Electricity,2021,6,21908.22
Kangar,Electricity,2021,7,19510.92
Kangar,Electricity,2021,8,19601.72
Kangar,Electricity,2021,9,22960.07
Kangar,Electricity,2021,10,21403.19
Kangar,Electricity,2021,11,21534.98
Kangar,Electricity,2021,12,22267.14
Kangar,Electricity,2022,1,21235.43
Kangar,Electricity,2022,2,19721.84
Kangar,Electricity,2022,3,20775.82
Kangar,Electricity,2022,4,19251.83
Kangar,Electricity,2022,5,20165.63
Kangar,Electricity,2022,6,21384.54
Kangar,Electricity,2022,7,21589.54
Kangar,Electricity,2022,8,20910.53
Kangar,Electricity,2022,9,22320.99
Kangar,Electricity,2022,10,21256.1
Kangar,Electricity,2022,11,19382.4
Kangar,Electricity,2022,12,22928.65
Kangar,Electricity,2023,1,21356.44
Kangar,Electricity,2023,2,20208.95
Kangar,Electricity,2023,3,20309.3
Kangar,Electricity,2023,4,21446.98
Kangar,Electricity,2023,5,21894.54
Kangar,Electricity,2023,6,19564.6
Kangar,Electricity,2023,7,20319.66
Kangar,Electricity,2023,8,18631.94
Kangar,Electricity,2023,9,20882.18
Kangar,Electricity,2023,10,19643.73
Kangar,Electricity,2023,11,20485.25
Kangar,Electricity,2023,12,20787.75
Kangar,Electricity,2024,1,20145.15
Kangar,Electricity,2024,2,20840.14
Kangar,Electricity,2024,3,24169.16
Kangar,Electricity,2024,4,21472.75
Kangar,Electricity,2024,5,21713.64
Kangar,Electricity,2024,6,22255.8
Kangar,Electricity,2024,7,19507.25
Kangar,Electricity,2024,8,20928.81
Kangar,Electricity,2024,9,22885.72
Kangar,Electricity,2024,10,19515.46
Kangar,Electricity,2024,11,19991.54
Kangar,Electricity,2024,12,22558.32
Kangar,Electricity,2025,1,19026.96
Kangar,Electricity,2025,2,20263.59
Kangar,Electricity,2025,3,21918.66
Kangar,Fuel,2020,1,14628.13
Kangar,Fuel,2020,2,14945.97
Kangar,Fuel,2020,3,15275.42
Kangar,Fuel,2020,4,14940.5
Kangar,Fuel,2020,5,14547.86
Kangar,Fuel,2020,6,15529.08
Kangar,Fuel,2020,7,14514.24
Kangar,Fuel,2020,8,13835.53
Kangar,Fuel,2020,9,14011.99
Kangar,Fuel,2020,10,14950.0
Kangar,Fuel,2020,11,13665.84
Kangar,Fuel,2020,12,15841.61
Kangar,Fuel,2021,1,15276.73
Kangar,Fuel,2021,2,13838.54
Kangar,Fuel,2021,3,15830.1
Kangar,Fuel,2021,4,13786.3
Kangar,Fuel,2021,5,15416.14
Kangar,Fuel,2021,6,15755.74
Kangar,Fuel,2021,7,15618.65
Kangar,Fuel,2021,8,13721.64
Kangar,Fuel,2021,9,16031.24
Kangar,Fuel,2021,10,15478.77
Kangar,Fuel,2021,11,14437.17
Kangar,Fuel,2021,12,15681.81
Kangar,Fuel,2022,1,13369.78
Kangar,Fuel,2022,2,13737.23
Kangar,Fuel,2022,3,16225.33
Kangar,Fuel,2022,4,14125.74
Kangar,Fuel,2022,5,14812.85
Kangar,Fuel,2022,6,15074.82
Kangar,Fuel,2022,7,14849.35
Kangar,Fuel,2022,8,12949.48
Kangar,Fuel,2022,9,15605.54
Kangar,Fuel,2022,10,14858.85
Kangar,Fuel,2022,11,14617.48
Kangar,Fuel,2022,12,15548.56
Kangar,Fuel,2023,1,14293.43
Kangar,Fuel,2023,2,14962.25
Kangar,Fuel,2023,3,15372.73
Kangar,Fuel,2023,4,13787.64
Kangar,Fuel,2023,5,15897.07
Kangar,Fuel,2023,6,15306.32
Kangar,Fuel,2023,7,14547.81
Kangar,Fuel,2023,8,14453.2
Kangar,Fuel,2023,9,16880.96
Kangar,Fuel,2023,10,13784.89
Kangar,Fuel,2023,11,13106.94
Kangar,Fuel,2023,12,15603.87
Kangar,Fuel,2024,1,14272.19
Kangar,Fuel,2024,2,14018.41
Kangar,Fuel,2024,3,15591.87
Kangar,Fuel,2024,4,14700.07
Kangar,Fuel,2024,5,13086.11
Kangar,Fuel,2024,6,15342.65
Kangar,Fuel,2024,7,14846.52
Kangar,Fuel,2024,8,15528.15
Kangar,Fuel,2024,9,15676.4
Kangar,Fuel,2024,10,15168.65
Kangar,Fuel,2024,11,13574.59
Kangar,Fuel,2024,12,15218.71
Kangar,Fuel,2025,1,15150.91
Kangar,Fuel,2025,2,13651.55
Kangar,Fuel,2025,3,16939.59
Kuala Terengganu,Water,2020,1,10144.49
Kuala Terengganu,Water,2020,2,9089.15
Kuala Terengganu,Water,2020,3,9883.92
Kuala Terengganu,Water,2020,4,9862.13
Kuala Terengganu,Water,2020,5,8882.46
Kuala Terengganu,Water,2020,6,10365.92
Kuala Terengganu,Water,2020,7,9744.1
Kuala Terengganu,Water,2020,8,8961.13
Kuala Terengganu,Water,2020,9,9766.79
Kuala Terengganu,Water,2020,10,9563.34
Kuala Terengganu,Water,2020,11,9265.36
Kuala Terengganu,Water,2020,12,10559.26
Kuala Terengganu,Water,2021,1,9178.3
Kuala Terengganu,Water,2021,2,9354.54
Kuala Terengganu,Water,2021,3,10647.37
Kuala Terengganu,Water,2021,4,9658.08
Kuala Terengganu,Water,2021,5,8873.95
Kuala Terengganu,Water,2021,6,10333.08
Kuala Terengganu,Water,2021,7,9819.05
Kuala Terengganu,Water,2021,8,9549.12
Kuala Terengganu,Water,2021,9,10164.2
Kuala Terengganu,Water,2021,10,9648.43
Kuala Terengganu,Water,2021,11,9454.01
Kuala Terengganu,Water,2021,12,10285.56
Kuala Terengganu,Water,2022,1,9879.18
Kuala Terengganu,Water,2022,2,8569.03
Kuala Terengganu,Water,2022,3,10557.73
Kuala Terengganu,Water,2022,4,9305.19
Kuala Terengganu,Water,2022,5,8994.28
Kuala Terengganu,Water,2022,6,9318.8
Kuala Terengganu,Water,2022,7,9782.35
Kuala Terengganu,Water,2022,8,9189.14
Kuala Terengganu,Water,2022,9,10972.7
Kuala Terengganu,Water,2022,10,10167.39
Kuala Terengganu,Water,2022,11,8645.73
Kuala Terengganu,Water,2022,12,11089.85
Kuala Terengganu,Water,2023,1,10234.52
Kuala Terengganu,Water,2023,2,9441.15
Kuala Terengganu,Water,2023,3,10014.09
Kuala Terengganu,Water,2023,4,9067.29
Kuala Terengganu,Water,2023,5,10356.93
Kuala Terengganu,Water,2023,6,10407.36
Kuala Terengganu,Water,2023,7,9843.33
Kuala Terengganu,Water,2023,8,9048.64
Kuala Terengganu,Water,2023,9,10046.67
Kuala Terengganu,Water,2023,10,10222.11
Kuala Terengganu,Water,2023,11,9461.57
Kuala Terengganu,Water,2023,12,10284.42
Kuala Terengganu,Water,2024,1,8656.57
Kuala Terengganu,Water,2024,2,9835.13
Kuala Terengganu,Water,2024,3,9602.17
Kuala Terengganu,Water,2024,4,9685.93
Kuala Terengganu,Water,2024,5,9849.08
Kuala Terengganu,Water,2024,6,10306.14
Kuala Terengganu,Water,2024,7,10565.67
Kuala Terengganu,Water,2024,8,9496.01
Kuala Terengganu,Water,2024,9,10603.45
Kuala Terengganu,Water,2024,10,8360.03
Kuala Terengganu,Water,2024,11,10019.38
Kuala Terengganu,Water,2024,12,9843.28
Kuala Terengganu,Water,2025,1,9752.74
Kuala Terengganu,Water,2025,2,8882.6
Kuala Terengganu,Water,2025,3,10130.76
Kuala Terengganu,Electricity,2020,1,22169.97
Kuala Terengganu,Electricity,2020,2,25647.28
Kuala Terengganu,Electricity,2020,3,25560.2
Kuala Terengganu,Electricity,2020,4,23649.32
Kuala Terengganu,Electricity,2020,5,24445.22
Kuala Terengganu,Electricity,2020,6,25903.2
Kuala Terengganu,Electricity,2020,7,24643.35
Kuala Terengganu,Electricity,2020,8,24467.4
Kuala Terengganu,Electricity,2020,9,26130.35
Kuala Terengganu,Electricity,2020,10,23100.46
Kuala Terengganu,Electricity,2020,11,22509.03
Kuala Terengganu,Electricity,2020,12,25124.22
Kuala Terengganu,Electricity,2021,1,25507.78
Kuala Terengganu,Electricity,2021,2,24336.6
Kuala Terengganu,Electricity,2021,3,27358.34
Kuala Terengganu,Electricity,2021,4,25078.87
Kuala Terengganu,Electricity,2021,5,23794.52
Kuala Terengganu,Electricity,2021,6,25644.58
Kuala Terengganu,Electricity,2021,7,22045.36
Kuala Terengganu,Electricity,2021,8,22546.54
Kuala Terengganu,Electricity,2021,9,24453.86
Kuala Terengganu,Electricity,2021,10,23444.77
Kuala Terengganu,Electricity,2021,11,24073.15
Kuala Terengganu,Electricity,2021,12,26170.04
Kuala Terengganu,Electricity,2022,1,24660.17
Kuala Terengganu,Electricity,2022,2,24737.83
Kuala Terengganu,Electricity,2022,3,27632.47
Kuala Terengganu,Electricity,2022,4,24406.93
Kuala Terengganu,Electricity,2022,5,22918.98
Kuala Terengganu,Electricity,2022,6,25890.74
Kuala Terengganu,Electricity,2022,7,22654.13
Kuala Terengganu,Electricity,2022,8,22725.66
Kuala Terengganu,Electricity,2022,9,26049.21
Kuala Terengganu,Electricity,2022,10,21753.4
Kuala Terengganu,Electricity,2022,11,24134.1
Kuala Terengganu,Electricity,2022,12,28342.07
Kuala Terengganu,Electricity,2023,1,23604.7
Kuala Terengganu,Electricity,2023,2,25103.51
Kuala Terengganu,Electricity,2023,3,27858.3
Kuala Terengganu,Electricity,2023,4,21007.35
Kuala Terengganu,Electricity,2023,5,23837.33
Kuala Terengganu,Electricity,2023,6,24562.08
Kuala Terengganu,Electricity,2023,7,23974.66
Kuala Terengganu,Electricity,2023,8,23716.61
Kuala Terengganu,Electricity,2023,9,26102.69
Kuala Terengganu,Electricity,2023,10,24096.42
Kuala Terengganu,Electricity,2023,11,25406.3
Kuala Terengganu,Electricity,2023,12,25727.22
Kuala Terengganu,Electricity,2024,1,22148.59
Kuala Terengganu,Electricity,2024,2,23931.26
Kuala Terengganu,Electricity,2024,3,29120.24
Kuala Terengganu,Electricity,2024,4,23234.84
Kuala Terengganu,Electricity,2024,5,22832.97
Kuala Terengganu,Electricity,2024,6,23906.19
Kuala Terengganu,Electricity,2024,7,21940.44
Kuala Terengganu,Electricity,2024,8,24482.71
Kuala Terengganu,Electricity,2024,9,25601.4
Kuala Terengganu,Electricity,2024,10,25069.4
Kuala Terengganu,Electricity,2024,11,23988.15
Kuala Terengganu,Electricity,2024,12,26348.99
Kuala Terengganu,Electricity,2025,1,24438.32
Kuala Terengganu,Electricity,2025,2,21077.11
Kuala Terengganu,Electricity,2025,3,26077.97
Kuala Terengganu,Fuel,2020,1,15953.75
Kuala Terengganu,Fuel,2020,2,15860.27
Kuala Terengganu,Fuel,2020,3,18730.74
Kuala Terengganu,Fuel,2020,4,18038.83
Kuala Terengganu,Fuel,2020,5,17073.6
Kuala Terengganu,Fuel,2020,6,19653.06
Kuala Terengganu,Fuel,2020,7,17835.22
Kuala Terengganu,Fuel,2020,8,18580.83
Kuala Terengganu,Fuel,2020,9,18962.72
Kuala Terengganu,Fuel,2020,10,17900.13
Kuala Terengganu,Fuel,2020,11,17757.19
Kuala Terengganu,Fuel,2020,12,18028.42
Kuala Terengganu,Fuel,2021,1,16615.02
Kuala Terengganu,Fuel,2021,2,16614.26
Kuala Terengganu,Fuel,2021,3,19152.74
Kuala Terengganu,Fuel,2021,4,17712.65
Kuala Terengganu,Fuel,2021,5,17622.96
Kuala Terengganu,Fuel,2021,6,19442.81
Kuala Terengganu,Fuel,2021,7,15912.46
Kuala Terengganu,Fuel,2021,8,16125.18
Kuala Terengganu,Fuel,2021,9,19177.45
Kuala Terengganu,Fuel,2021,10,18061.93
Kuala Terengganu,Fuel,2021,11,17132.08
Kuala Terengganu,Fuel,2021,12,18147.95
Kuala Terengganu,Fuel,2022,1,16406.07
Kuala Terengganu,Fuel,2022,2,15654.62
Kuala Terengganu,Fuel,2022,3,19057.12
Kuala Terengganu,Fuel,2022,4,18202.19
Kuala Terengganu,Fuel,2022,5,17848.53
Kuala Terengganu,Fuel,2022,6,18991.52
Kuala Terengganu,Fuel,2022,7,16971.59
Kuala Terengganu,Fuel,2022,8,17323.81
Kuala Terengganu,Fuel,2022,9,19493.3
Kuala Terengganu,Fuel,2022,10,17779.08
Kuala Terengganu,Fuel,2022,11,16221.46
Kuala Terengganu,Fuel,2022,12,19557.24
Kuala Terengganu,Fuel,2023,1,16901.83
Kuala Terengganu,Fuel,2023,2,17176.59
Kuala Terengganu,Fuel,2023,3,20597.2
Kuala Terengganu,Fuel,2023,4,16900.47
Kuala Terengganu,Fuel,2023,5,17739.35
Kuala Terengganu,Fuel,2023,6,19258.98
Kuala Terengganu,Fuel,2023,7,16020.24
Kuala Terengganu,Fuel,2023,8,16450.14
Kuala Terengganu,Fuel,2023,9,19500.09
Kuala Terengganu,Fuel,2023,10,18913.38
Kuala Terengganu,Fuel,2023,11,18379.35
Kuala Terengganu,Fuel,2023,12,18914.37
Kuala Terengganu,Fuel,2024,1,17173.53
Kuala Terengganu,Fuel,2024,2,15734.02
Kuala Terengganu,Fuel,2024,3,18484.31
Kuala Terengganu,Fuel,2024,4,16471.27
Kuala Terengganu,Fuel,2024,5,16607.42
Kuala Terengganu,Fuel,2024,6,16871.24
Kuala Terengganu,Fuel,2024,7,16193.01
Kuala Terengganu,Fuel,2024,8,17305.09
Kuala Terengganu,Fuel,2024,9,19223.71
Kuala Terengganu,Fuel,2024,10,15815.48
Kuala Terengganu,Fuel,2024,11,16665.53
Kuala Terengganu,Fuel,2024,12,18023.77
Kuala Terengganu,Fuel,2025,1,15187.48
Kuala Terengganu,Fuel,2025,2,17595.81
Kuala Terengganu,Fuel,2025,3,17773.79
Kota Kinabalu,Water,2020,1,14083.32
Kota Kinabalu,Water,2020,2,12363.73
Kota Kinabalu,Water,2020,3,15155.66
Kota Kinabalu,Water,2020,4,12371.19
Kota Kinabalu,Water,2020,5,13149.96
Kota Kinabalu,Water,2020,6,13657.7
Kota Kinabalu,Water,2020,7,13031.95
Kota Kinabalu,Water,2020,8,12644.82
Kota Kinabalu,Water,2020,9,13087.28
Kota Kinabalu,Water,2020,10,13349.58
Kota Kinabalu,Water,2020,11,12439.0
Kota Kinabalu,Water,2020,12,14198.05
Kota Kinabalu,Water,2021,1,13651.51
Kota Kinabalu,Water,2021,2,12809.3
Kota Kinabalu,Water,2021,3,14591.64
Kota Kinabalu,Water,2021,4,13307.0
Kota Kinabalu,Water,2021,5,13756.71
Kota Kinabalu,Water,2021,6,13252.41
Kota Kinabalu,Water,2021,7,13233.14
Kota Kinabalu,Water,2021,8,12582.11
Kota Kinabalu,Water,2021,9,15409.43
Kota Kinabalu,Water,2021,10,13380.46
Kota Kinabalu,Water,2021,11,12373.23
Kota Kinabalu,Water,2021,12,13370.86
Kota Kinabalu,Water,2022,1,12468.83
Kota Kinabalu,Water,2022,2,14006.14
Kota Kinabalu,Water,2022,3,15447.65
Kota Kinabalu,Water,2022,4,13314.16
Kota Kinabalu,Water,2022,5,12365.62
Kota Kinabalu,Water,2022,6,14093.82
Kota Kinabalu,Water,2022,7,12922.99
Kota Kinabalu,Water,2022,8,12444.98
Kota Kinabalu,Water,2022,9,13842.37
Kota Kinabalu,Water,2022,10,13102.46
Kota Kinabalu,Water,2022,11,13699.65
Kota Kinabalu,Water,2022,12,14685.81
Kota Kinabalu,Water,2023,1,13514.02
Kota Kinabalu,Water,2023,2,13498.03
Kota Kinabalu,Water,2023,3,14415.33
Kota Kinabalu,Water,2023,4,13740.69
Kota Kinabalu,Water,2023,5,12805.12
Kota Kinabalu,Water,2023,6,14563.46
Kota Kinabalu,Water,2023,7,12223.26
Kota Kinabalu,Water,2023,8,13675.21
Kota Kinabalu,Water,2023,9,14920.25
Kota Kinabalu,Water,2023,10,13183.13
Kota Kinabalu,Water,2023,11,13389.9
Kota Kinabalu,Water,2023,12,14287.98
Kota Kinabalu,Water,2024,1,12567.62
Kota Kinabalu,Water,2024,2,13358.67
Kota Kinabalu,Water,2024,3,15086.7
Kota Kinabalu,Water,2024,4,12947.85
Kota Kinabalu,Water,2024,5,13418.7
Kota Kinabalu,Water,2024,6,14469.75
Kota Kinabalu,Water,2024,7,14017.59
Kota Kinabalu,Water,2024,8,14214.33
Kota Kinabalu,Water,2024,9,14513.62
Kota Kinabalu,Water,2024,10,13458.73
Kota Kinabalu,Water,2024,11,13120.03
Kota Kinabalu,Water,2024,12,13779.46
Kota Kinabalu,Water,2025,1,13406.36
Kota Kinabalu,Water,2025,2,13112.04
Kota Kinabalu,Water,2025,3,14441.92
Kota Kinabalu,Electricity,2020,1,31058.62
Kota Kinabalu,Electricity,2020,2,29870.46
Kota Kinabalu,Electricity,2020,3,35033.4
Kota Kinabalu,Electricity,2020,4,33170.7
Kota Kinabalu,Electricity,2020,5,33162.24
Kota Kinabalu,Electricity,2020,6,34131.09
Kota Kinabalu,Electricity,2020,7,32360.27
Kota Kinabalu,Electricity,2020,8,32057.76
Kota Kinabalu,Electricity,2020,9,34725.8
Kota Kinabalu,Electricity,2020,10,30118.73
Kota Kinabalu,Electricity,2020,11,33477.93
Kota Kinabalu,Electricity,2020,12,34288.1
Kota Kinabalu,Electricity,2021,1,34423.26
Kota Kinabalu,Electricity,2021,2,34093.82
Kota Kinabalu,Electricity,2021,3,37709.4
Kota Kinabalu,Electricity,2021,4,32209.23
Kota Kinabalu,Electricity,2021,5,32869.15
Kota Kinabalu,Electricity,2021,6,36769.83
Kota Kinabalu,Electricity,2021,7,34298.74
Kota Kinabalu,Electricity,2021,8,31374.62
Kota Kinabalu,Electricity,2021,9,31549.62
Kota Kinabalu,Electricity,2021,10,33017.64
Kota Kinabalu,Electricity,2021,11,28400.96
Kota Kinabalu,Electricity,2021,12,32634.6
Kota Kinabalu,Electricity,2022,1,30773.09
Kota Kinabalu,Electricity,2022,2,30039.44
Kota Kinabalu,Electricity,2022,3,34516.94
Kota Kinabalu,Electricity,2022,4,30340.6
Kota Kinabalu,Electricity,2022,5,34373.03
Kota Kinabalu,Electricity,2022,6,36850.51
Kota Kinabalu,Electricity,2022,7,31568.92
Kota Kinabalu,Electricity,2022,8,32285.49
Kota Kinabalu,Electricity,2022,9,39658.07
Kota Kinabalu,Electricity,2022,10,31852.51
Kota Kinabalu,Electricity,2022,11,31734.53
Kota Kinabalu,Electricity,2022,12,35852.3
Kota Kinabalu,Electricity,2023,1,34457.09
Kota Kinabalu,Electricity,2023,2,31462.47
Kota Kinabalu,Electricity,2023,3,35207.47
Kota Kinabalu,Electricity,2023,4,35527.15
Kota Kinabalu,Electricity,2023,5,30229.05
Kota Kinabalu,Electricity,2023,6,33694.78
Kota Kinabalu,Electricity,2023,7,32880.71
Kota Kinabalu,Electricity,2023,8,32331.6
Kota Kinabalu,Electricity,2023,9,34850.27
Kota Kinabalu,Electricity,2023,10,33897.25
Kota Kinabalu,Electricity,2023,11,33693.07
Kota Kinabalu,Electricity,2023,12,35099.74
Kota Kinabalu,Electricity,2024,1,31975.19
Kota Kinabalu,Electricity,2024,2,32341.21
Kota Kinabalu,Electricity,2024,3,35873.02
Kota Kinabalu,Electricity,2024,4,32720.92
Kota Kinabalu,Electricity,2024,5,29559.72
Kota Kinabalu,Electricity,2024,6,33206.16
Kota Kinabalu,Electricity,2024,7,35098.41
Kota Kinabalu,Electricity,2024,8,33307.99
Kota Kinabalu,Electricity,2024,9,34730.68
Kota Kinabalu,Electricity,2024,10,32735.76
Kota Kinabalu,Electricity,2024,11,31356.71
Kota Kinabalu,Electricity,2024,12,36035.11
Kota Kinabalu,Electricity,2025,1,31951.65
Kota Kinabalu,Electricity,2025,2,30938.36
Kota Kinabalu,Electricity,2025,3,36066.93
Kota Kinabalu,Fuel,2020,1,22528.55
Kota Kinabalu,Fuel,2020,2,22035.57
Kota Kinabalu,Fuel,2020,3,23977.69
Kota Kinabalu,Fuel,2020,4,24353.57
Kota Kinabalu,Fuel,2020,5,24490.66
Kota Kinabalu,Fuel,2020,6,26764.69
Kota Kinabalu,Fuel,2020,7,25348.99
Kota Kinabalu,Fuel,2020,8,22550.03
Kota Kinabalu,Fuel,2020,9,24950.28
Kota Kinabalu,Fuel,2020,10,23144.93
Kota Kinabalu,Fuel,2020,11,23797.98
Kota Kinabalu,Fuel,2020,12,24034.86
Kota Kinabalu,Fuel,2021,1,21224.02
Kota Kinabalu,Fuel,2021,2,22500.27
Kota Kinabalu,Fuel,2021,3,23506.33
Kota Kinabalu,Fuel,2021,4,22782.09
Kota Kinabalu,Fuel,2021,5,23256.85
Kota Kinabalu,Fuel,2021,6,25667.98
Kota Kinabalu,Fuel,2021,7,23141.88
Kota Kinabalu,Fuel,2021,8,24908.21
Kota Kinabalu,Fuel,2021,9,26739.65
Kota Kinabalu,Fuel,2021,10,20264.08
Kota Kinabalu,Fuel,2021,11,23281.1
Kota Kinabalu,Fuel,2021,12,25664.06
Kota Kinabalu,Fuel,2022,1,23616.59
Kota Kinabalu,Fuel,2022,2,23223.96
Kota Kinabalu,Fuel,2022,3,24552.85
Kota Kinabalu,Fuel,2022,4,22073.97
Kota Kinabalu,Fuel,2022,5,24711.52
Kota Kinabalu,Fuel,2022,6,26346.42
Kota Kinabalu,Fuel,2022,7,26603.56
Kota Kinabalu,Fuel,2022,8,22554.61
Kota Kinabalu,Fuel,2022,9,25860.15
Kota Kinabalu,Fuel,2022,10,22728.35
Kota Kinabalu,Fuel,2022,11,23759.27
Kota Kinabalu,Fuel,2022,12,24349.07
Kota Kinabalu,Fuel,2023,1,22581.51
Kota Kinabalu,Fuel,2023,2,23106.49
Kota Kinabalu,Fuel,2023,3,25573.26
Kota Kinabalu,Fuel,2023,4,22889.73
Kota Kinabalu,Fuel,2023,5,24584.58
Kota Kinabalu,Fuel,2023,6,26884.95
Kota Kinabalu,Fuel,2023,7,24191.35
Kota Kinabalu,Fuel,2023,8,20617.69
Kota Kinabalu,Fuel,2023,9,25493.6
Kota Kinabalu,Fuel,2023,10,22510.37
Kota Kinabalu,Fuel,2023,11,23821.96
Kota Kinabalu,Fuel,2023,12,26751.83
Kota Kinabalu,Fuel,2024,1,23843.67
Kota Kinabalu,Fuel,2024,2,22108.04
Kota Kinabalu,Fuel,2024,3,25979.84
Kota Kinabalu,Fuel,2024,4,23598.08
Kota Kinabalu,Fuel,2024,5,25123.43
Kota Kinabalu,Fuel,2024,6,24543.59
Kota Kinabalu,Fuel,2024,7,20936.36
Kota Kinabalu,Fuel,2024,8,24426.22
Kota Kinabalu,Fuel,2024,9,25755.8
Kota Kinabalu,Fuel,2024,10,22530.57
Kota Kinabalu,Fuel,2024,11,22106.52
Kota Kinabalu,Fuel,2024,12,26654.53
Kota Kinabalu,Fuel,2025,1,23514.34
Kota Kinabalu,Fuel,2025,2,25166.5
Kota Kinabalu,Fuel,2025,3,27964.91
Sandakan,Water,2020,1,11360.25
Sandakan,Water,2020,2,11668.94
Sandakan,Water,2020,3,12549.37
Sandakan,Water,2020,4,11564.25
Sandakan,Water,2020,5,10794.45
Sandakan,Water,2020,6,12151.01
Sandakan,Water,2020,7,10871.4
Sandakan,Water,2020,8,9886.66
Sandakan,Water,2020,9,12807.7
Sandakan,Water,2020,10,10847.82
Sandakan,Water,2020,11,10419.99
Sandakan,Water,2020,12,11648.15
Sandakan,Water,2021,1,10958.37
Sandakan,Water,2021,2,10902.87
Sandakan,Water,2021,3,12619.37
Sandakan,Water,2021,4,10320.96
Sandakan,Water,2021,5,10641.1
Sandakan,Water,2021,6,11291.81
Sandakan,Water,2021,7,10834.74
Sandakan,Water,2021,8,11328.82
Sandakan,Water,2021,9,11120.66
Sandakan,Water,2021,10,10880.34
Sandakan,Water,2021,11,10673.55
Sandakan,Water,2021,12,12234.74
Sandakan,Water,2022,1,11204.05
Sandakan,Water,2022,2,11418.32
Sandakan,Water,2022,3,11979.45
Sandakan,Water,2022,4,11744.5
Sandakan,Water,2022,5,10811.93
Sandakan,Water,2022,6,12661.21
Sandakan,Water,2022,7,11287.2
Sandakan,Water,2022,8,10757.0
Sandakan,Water,2022,9,12284.05
Sandakan,Water,2022,10,11531.59
Sandakan,Water,2022,11,10812.79
Sandakan,Water,2022,12,10906.35
Sandakan,Water,2023,1,11235.33
Sandakan,Water,2023,2,11627.76
Sandakan,Water,2023,3,12679.55
Sandakan,Water,2023,4,10480.03
Sandakan,Water,2023,5,10937.0
Sandakan,Water,2023,6,11637.32
Sandakan,Water,2023,7,11482.5
Sandakan,Water,2023,8,11565.37
Sandakan,Water,2023,9,12532.85
Sandakan,Water,2023,10,11175.84
Sandakan,Water,2023,11,10710.32
Sandakan,Water,2023,12,13717.26
Sandakan,Water,2024,1,10276.72
Sandakan,Water,2024,2,10101.09
Sandakan,Water,2024,3,11910.19
Sandakan,Water,2024,4,10587.18
Sandakan,Water,2024,5,10973.61
Sandakan,Water,2024,6,11621.09
Sandakan,Water,2024,7,11069.89
Sandakan,Water,2024,8,10428.86
Sandakan,Water,2024,9,12723.93
Sandakan,Water,2024,10,10716.62
Sandakan,Water,2024,11,10995.41
Sandakan,Water,2024,12,11919.75
Sandakan,Water,2025,1,10986.29
Sandakan,Water,2025,2,11192.77
Sandakan,Water,2025,3,12419.64
Sandakan,Electricity,2020,1,29030.28
Sandakan,Electricity,2020,2,27431.84
Sandakan,Electricity,2020,3,30333.35
Sandakan,Electricity,2020,4,26759.8
Sandakan,Electricity,2020,5,28851.95
Sandakan,Electricity,2020,6,31082.35
Sandakan,Electricity,2020,7,28407.57
Sandakan,Electricity,2020,8,27049.9
Sandakan,Electricity,2020,9,32277.66
Sandakan,Electricity,2020,10,26059.15
Sandakan,Electricity,2020,11,28061.79
Sandakan,Electricity,2020,12,29926.61
Sandakan,Electricity,2021,1,26215.43
Sandakan,Electricity,2021,2,27992.54
Sandakan,Electricity,2021,3,31447.28
Sandakan,Electricity,2021,4,25973.87
Sandakan,Electricity,2021,5,29420.85
Sandakan,Electricity,2021,6,31797.2
Sandakan,Electricity,2021,7,26336.83
Sandakan,Electricity,2021,8,27027.92
Sandakan,Electricity,2021,9,32741.3
Sandakan,Electricity,2021,10,25899.51
